resposta,char1,char2,MSE,ISS,MSE_centro,ISS_centro,MSE_canny,ISS_canny,MSE_canny_centro,ISS_canny_centro,MSE_skeleton,ISS_skeleton,MSE_skeleton_centro,ISS_skeleton_centro
0,letras/caracter144.png,letras/caracter607.png,44588.5714286,0.547894545545,74128.5,0.336036747229,0.170285714286,0.432551867277,0.186666666667,0.329185592125,0.121142857143,0.484040352276,0.2,0.161393893933
0,letras/caracter144.png,letras/caracter67.png,54398.0571429,0.414141927424,77286.8571429,0.296638200077,0.256,0.235670260392,0.206666666667,0.22064972244,0.152,0.27381072444,0.20380952381,0.105727247537
0,letras/caracter144.png,letras/caracter106.png,55289.8285714,0.407972563392,73013.7857143,0.306357888926,0.208,0.307255865366,0.172380952381,0.355184212604,0.112571428571,0.421159581104,0.133333333333,0.308526579966
0,letras/caracter144.png,letras/caracter575.png,49158.9,0.321628529884,60380.3571429,0.281001804655,0.244571428571,0.145918220416,0.195238095238,0.255388422016,0.14,0.234564954018,0.161904761905,0.180020900532
0,letras/caracter144.png,letras/caracter477.png,43808.2714286,0.488955921687,73013.7857143,0.221044040203,0.162857142857,0.427435565124,0.201904761905,0.278450799617,0.0874285714286,0.556883404034,0.145714285714,0.310209065654
0,letras/caracter144.png,letras/caracter417.png,46483.5857143,0.320583078161,53320.5,0.316435664432,0.238857142857,0.190091533509,0.211428571429,0.270527425363,0.133714285714,0.329429159858,0.133333333333,0.334890455913
0,letras/caracter144.png,letras/caracter504.png,32178.0857143,0.608240080053,51462.6428571,0.360456244344,0.141714285714,0.528952341414,0.191428571429,0.350328076632,0.0731428571429,0.643726217805,0.121904761905,0.373021075978
0,letras/caracter144.png,letras/caracter621.png,44142.6857143,0.530206016157,69298.0714286,0.366741299066,0.210285714286,0.350254147282,0.220952380952,0.337669514098,0.138285714286,0.419873473636,0.217142857143,0.139874926119
0,letras/caracter144.png,letras/caracter479.png,27867.8571429,0.578354191296,46260.6428571,0.353900863089,0.149142857143,0.51180072996,0.190476190476,0.34485326775,0.0811428571429,0.608973186003,0.133333333333,0.360313354962
0,letras/caracter144.png,letras/caracter562.png,39683.8285714,0.510319543677,66139.7142857,0.212047652918,0.153142857143,0.475758829917,0.200952380952,0.267493242873,0.0845714285714,0.548358557332,0.140952380952,0.226310919564
0,letras/caracter144.png,letras/caracter22.png,41132.9571429,0.462597491495,56850.4285714,0.303155544854,0.210285714286,0.301633176243,0.17619047619,0.368696755444,0.121142857143,0.383974406324,0.16380952381,0.161174198448
0,letras/caracter144.png,letras/caracter516.png,49716.2571429,0.432161663947,71527.5,0.297249839674,0.221714285714,0.252604425569,0.218095238095,0.219599492958,0.124,0.387056626969,0.171428571429,0.253005106795
0,letras/caracter144.png,letras/caracter656.png,36674.1,0.574831712006,59451.4285714,0.389803311034,0.168,0.418109483389,0.211428571429,0.269214221622,0.0891428571429,0.568280064444,0.142857142857,0.361523370088
0,letras/caracter144.png,letras/caracter303.png,28759.6285714,0.593109769795,42730.7142857,0.442271062593,0.157714285714,0.473365423094,0.18,0.366049894083,0.0822857142857,0.610841780577,0.12380952381,0.438975430488
0,letras/caracter144.png,letras/caracter661.png,47598.3,0.44912385443,70412.7857143,0.256777987739,0.206857142857,0.285917562122,0.213333333333,0.246687296356,0.122285714286,0.370802597164,0.174285714286,0.15601608014
0,letras/caracter144.png,letras/caracter563.png,56738.9571429,0.281218128497,76357.9285714,0.228884825786,0.242857142857,0.204670300844,0.172380952381,0.409493567325,0.144,0.28019872247,0.180952380952,0.254259882939
0,letras/caracter144.png,letras/caracter585.png,47709.7714286,0.454708055087,71713.2857143,0.33634040005,0.205142857143,0.313424821357,0.227619047619,0.280064683948,0.121142857143,0.407049266423,0.172380952381,0.203213831627
0,letras/caracter144.png,letras/caracter87.png,34518.9857143,0.590749867073,55364.1428571,0.340575579658,0.149142857143,0.464789599129,0.193333333333,0.323962012887,0.0788571428571,0.58407663711,0.131428571429,0.279333317183
0,letras/caracter144.png,letras/caracter322.png,43362.3857143,0.509319840858,72270.6428571,0.245420138584,0.170285714286,0.398425241541,0.230476190476,0.184143905166,0.1,0.503786088738,0.166666666667,0.224134319469
0,letras/caracter144.png,letras/caracter606.png,45591.8142857,0.503343615019,60937.7142857,0.418581260561,0.236,0.312638064203,0.192380952381,0.358204653815,0.146857142857,0.396223294129,0.18380952381,0.300681664222
0,letras/caracter144.png,letras/caracter30.png,37565.8714286,0.532312950224,62609.7857143,0.310743240861,0.176,0.406465497092,0.177142857143,0.350232963613,0.112571428571,0.493066790399,0.187619047619,0.150243875422
0,letras/caracter144.png,letras/caracter591.png,53283.3428571,0.396931907632,69669.6428571,0.346774937942,0.219428571429,0.30088679741,0.201904761905,0.395309191802,0.168,0.320106897854,0.217142857143,0.235346643576
0,letras/caracter144.png,letras/caracter347.png,38680.5857143,0.547356088912,60194.5714286,0.344511666126,0.169714285714,0.414873327915,0.194285714286,0.332659718831,0.101714285714,0.492826748972,0.16,0.24094577361
0,letras/caracter144.png,letras/caracter613.png,58188.0857143,0.34140185159,70598.5714286,0.287156880742,0.247428571429,0.181764640062,0.222857142857,0.230778216517,0.166857142857,0.290651907936,0.19619047619,0.156412926627
0,letras/caracter144.png,letras/caracter215.png,35336.4428571,0.584355273568,58894.0714286,0.3775354129,0.158285714286,0.460389391294,0.207619047619,0.327907400303,0.0948571428571,0.570918845822,0.158095238095,0.281206350426
0,letras/caracter144.png,letras/caracter397.png,52911.7714286,0.39332618404,67811.7857143,0.22468131299,0.198285714286,0.346796989515,0.186666666667,0.329797015859,0.115428571429,0.463341210349,0.145714285714,0.358539750147
0,letras/caracter144.png,letras/caracter618.png,44922.9857143,0.460665849756,65210.7857143,0.404048366548,0.222285714286,0.206375489674,0.209523809524,0.355095966618,0.130285714286,0.333371118124,0.180952380952,0.213742204129
0,letras/caracter144.png,letras/caracter658.png,42359.1428571,0.439208614274,61123.5,0.255059545183,0.178285714286,0.365042406319,0.2,0.273746591102,0.0982857142857,0.512637753605,0.129523809524,0.383033379024
0,letras/caracter144.png,letras/caracter23.png,42470.6142857,0.407359924998,60937.7142857,0.251079362284,0.212,0.328514866277,0.195238095238,0.337520858051,0.123428571429,0.38713266525,0.166666666667,0.21276719365
0,letras/caracter144.png,letras/caracter468.png,40204.0285714,0.494567734997,52763.1428571,0.50015889268,0.241714285714,0.276105809086,0.209523809524,0.275193203845,0.142285714286,0.371316119167,0.180952380952,0.286654093056
0,letras/caracter144.png,letras/caracter718.png,50608.0285714,0.463620388287,83975.1428571,0.253696564581,0.212,0.321387493639,0.22380952381,0.243509827386,0.139428571429,0.377827913123,0.231428571429,0.0827437699343
0,letras/caracter144.png,letras/caracter300.png,52503.0428571,0.469231274216,70227.0,0.285980299358,0.206857142857,0.312295817431,0.202857142857,0.309380987571,0.130857142857,0.448981434174,0.180952380952,0.123128434606
0,letras/caracter144.png,letras/caracter171.png,39460.8857143,0.536651486345,61495.0714286,0.308089063058,0.180571428571,0.402340169865,0.210476190476,0.260458848825,0.109714285714,0.48242797895,0.165714285714,0.183593257232
0,letras/caracter144.png,letras/caracter15.png,54249.4285714,0.384090222974,79702.0714286,0.197710434929,0.189714285714,0.347673517423,0.204761904762,0.253766807324,0.121142857143,0.399373350122,0.171428571429,0.261526053487
0,letras/caracter144.png,letras/caracter193.png,39015.0,0.498058653054,42544.9285714,0.380434980566,0.179428571429,0.422957547145,0.175238095238,0.327423981798,0.107428571429,0.501494322982,0.115238095238,0.409435539444
0,letras/caracter144.png,letras/caracter161.png,33441.4285714,0.560492111239,45517.5,0.399871496089,0.168571428571,0.4207425718,0.192380952381,0.313262280573,0.0988571428571,0.522092471089,0.131428571429,0.302402205148
0,letras/caracter144.png,letras/caracter501.png,45220.2428571,0.515764725333,73199.5714286,0.211956382012,0.156571428571,0.468291543668,0.199047619048,0.307494461506,0.0874285714286,0.587024679507,0.145714285714,0.285902687718
0,letras/caracter144.png,letras/caracter165.png,52391.5714286,0.440599187298,75057.4285714,0.32142424485,0.237714285714,0.227098811426,0.213333333333,0.312829968767,0.153142857143,0.279156784942,0.230476190476,0.0765237372097
0,letras/caracter144.png,letras/caracter428.png,41467.3714286,0.492358726282,67254.4285714,0.220819450173,0.161714285714,0.422638862024,0.212380952381,0.276509024864,0.096,0.506228759503,0.151428571429,0.197130748231
0,letras/caracter144.png,letras/caracter186.png,45480.3428571,0.507134808603,75800.5714286,0.20647898101,0.168,0.42060140766,0.200952380952,0.280666809807,0.102857142857,0.508671727054,0.171428571429,0.156608026489
0,letras/caracter144.png,letras/caracter674.png,44031.2142857,0.540422536963,73385.3571429,0.276465439695,0.169714285714,0.430650374396,0.22,0.266501963161,0.109714285714,0.513255572023,0.182857142857,0.164776424131
0,letras/caracter144.png,letras/caracter321.png,50273.6142857,0.461884418736,82117.2857143,0.264439422891,0.178285714286,0.348696079635,0.191428571429,0.253764162531,0.119428571429,0.404535503846,0.194285714286,0.188598922645
0,letras/caracter144.png,letras/caracter630.png,42805.0285714,0.442013585444,63910.2857143,0.250809802431,0.177142857143,0.354351850424,0.189523809524,0.271474123781,0.0965714285714,0.450524467032,0.134285714286,0.285449157304
0,letras/caracter144.png,letras/caracter409.png,47486.8285714,0.483444409234,79144.7142857,0.265012368481,0.158857142857,0.417141958066,0.19619047619,0.361200634192,0.112,0.443511512215,0.186666666667,0.155956596981
0,letras/caracter144.png,letras/caracter103.png,48713.0142857,0.442170374625,81188.3571429,0.188485756187,0.190285714286,0.326054515982,0.227619047619,0.214477212805,0.113142857143,0.427001975614,0.188571428571,0.126219475452
0,letras/caracter144.png,letras/caracter511.png,39906.7714286,0.459495961997,58522.5,0.357029253886,0.218857142857,0.341303178026,0.192380952381,0.331398155092,0.121142857143,0.469952916358,0.170476190476,0.318379463485
0,letras/caracter144.png,letras/caracter684.png,37008.5142857,0.499900733094,47746.9285714,0.410835056236,0.203428571429,0.349962562518,0.197142857143,0.33569009152,0.114285714286,0.492212555869,0.149523809524,0.366500008387
0,letras/caracter144.png,letras/caracter601.png,41244.4285714,0.513011924876,47932.7142857,0.394492051046,0.192571428571,0.340237624135,0.182857142857,0.410875259755,0.116,0.493590328886,0.14,0.331142783916
0,letras/caracter144.png,letras/caracter442.png,47932.7142857,0.478792903203,75429.0,0.345850390988,0.213714285714,0.299130365099,0.229523809524,0.27073034492,0.130857142857,0.413904411342,0.199047619048,0.209064967049
0,letras/caracter144.png,letras/caracter597.png,35559.3857143,0.627849007134,59265.6428571,0.396935462979,0.147428571429,0.497720039888,0.190476190476,0.303085090058,0.0948571428571,0.568676550193,0.158095238095,0.245811753478
0,letras/caracter144.png,letras/caracter558.png,33998.7857143,0.565584321406,48118.5,0.470456857169,0.192571428571,0.369809078187,0.187619047619,0.28182588001,0.117714285714,0.479158373535,0.165714285714,0.345270350868
0,letras/caracter196.png,letras/caracter545.png,38197.5428571,0.576115718929,52020.0,0.418068659839,0.191428571429,0.417592393559,0.166666666667,0.338270739181,0.133714285714,0.465569784931,0.187619047619,0.192825215061
0,letras/caracter196.png,letras/caracter229.png,44885.8285714,0.495533684673,62609.7857143,0.377306091685,0.193142857143,0.374870414209,0.170476190476,0.231648163533,0.134285714286,0.402469552127,0.187619047619,0.218155921364
0,letras/caracter196.png,letras/caracter232.png,24300.7714286,0.695930275198,40501.2857143,0.463623588217,0.154857142857,0.518250735652,0.157142857143,0.216372616573,0.105142857143,0.577944249837,0.175238095238,0.229802444247
0,letras/caracter196.png,letras/caracter129.png,50459.4,0.410785369644,73756.9285714,0.323619901497,0.234285714286,0.218049740704,0.180952380952,0.25871496652,0.164571428571,0.260699910765,0.257142857143,0.0134473324299
0,letras/caracter196.png,letras/caracter683.png,69298.0714286,0.295258795376,90849.2142857,0.235117393288,0.281142857143,0.144443232515,0.189523809524,0.218479098859,0.215428571429,0.119921125049,0.279047619048,0.00356145744282
0,letras/caracter196.png,letras/caracter246.png,37082.8285714,0.549768081361,55735.7142857,0.411013081182,0.173142857143,0.403520507365,0.167619047619,0.314568992783,0.125714285714,0.472063947824,0.198095238095,0.203540932559
0,letras/caracter196.png,letras/caracter413.png,37305.7714286,0.552657196584,57407.7857143,0.368777512128,0.174285714286,0.431893717457,0.171428571429,0.335546522279,0.133714285714,0.434877107015,0.213333333333,0.115999468636
0,letras/caracter196.png,letras/caracter316.png,50793.8142857,0.386714019889,70970.1428571,0.25680239582,0.238285714286,0.222486648717,0.189523809524,0.192002796465,0.16,0.291480245633,0.224761904762,0.0647136138287
0,letras/caracter196.png,letras/caracter590.png,51908.5285714,0.367023551463,71713.2857143,0.271826270171,0.250857142857,0.204276940662,0.17619047619,0.313098619021,0.167428571429,0.26746173133,0.235238095238,0.0808117015293
0,letras/caracter196.png,letras/caracter569.png,50347.9285714,0.421254856725,68554.9285714,0.345699307139,0.225714285714,0.246214639677,0.17619047619,0.218822862968,0.151428571429,0.346336896046,0.207619047619,0.135524310106
0,letras/caracter196.png,letras/caracter698.png,45666.1285714,0.473631772901,72084.8571429,0.303925920957,0.207428571429,0.32017412494,0.174285714286,0.252402731625,0.141142857143,0.389404554956,0.232380952381,0.122235384959
0,letras/caracter196.png,letras/caracter277.png,43659.6428571,0.501017626482,70598.5714286,0.281358206645,0.169142857143,0.414345556684,0.199047619048,0.209151400156,0.118285714286,0.480140712199,0.197142857143,0.155255355349
0,letras/caracter196.png,letras/caracter209.png,42879.3428571,0.468932466784,59265.6428571,0.313870242726,0.198285714286,0.315187904081,0.182857142857,0.23846410589,0.136571428571,0.387415766578,0.190476190476,0.119779004795
0,letras/caracter196.png,letras/caracter505.png,44365.6285714,0.4176583657,69669.6428571,0.277958105264,0.233142857143,0.26194019339,0.193333333333,0.290354757353,0.138285714286,0.366447232715,0.215238095238,0.126573365952
0,letras/caracter196.png,letras/caracter152.png,43548.1714286,0.557893755427,70412.7857143,0.271816625091,0.159428571429,0.481416021068,0.179047619048,0.233414752868,0.116,0.521513761471,0.193333333333,0.147774466184
0,letras/caracter196.png,letras/caracter636.png,39795.3,0.55993918884,66325.5,0.313683650607,0.181714285714,0.432752349412,0.174285714286,0.275805133571,0.129714285714,0.450276630505,0.21619047619,0.112796422861
0,letras/caracter196.png,letras/caracter508.png,42767.8714286,0.454773817388,63167.1428571,0.308617362186,0.22,0.291143732151,0.174285714286,0.296141323155,0.138285714286,0.384112566687,0.211428571429,0.140494808412
0,letras/caracter196.png,letras/caracter642.png,51797.0571429,0.370010823693,73571.1428571,0.255498776256,0.225714285714,0.22922103849,0.170476190476,0.306317289621,0.158857142857,0.262337818592,0.231428571429,0.083710407564
0,letras/caracter196.png,letras/caracter76.png,48229.9714286,0.432493101535,67626.0,0.302151665735,0.227428571429,0.273818077067,0.164761904762,0.262539016274,0.154857142857,0.369099369814,0.218095238095,0.154248075805
0,letras/caracter196.png,letras/caracter289.png,46037.7,0.380820475587,66325.5,0.287981393241,0.242857142857,0.189269514128,0.190476190476,0.164365812727,0.154285714286,0.255697420203,0.224761904762,0.10486833379
0,letras/caracter196.png,letras/caracter424.png,41653.1571429,0.556305045973,67254.4285714,0.240294225115,0.153714285714,0.491856697223,0.162857142857,0.346444126753,0.106285714286,0.542338157842,0.177142857143,0.168095928469
0,letras/caracter196.png,letras/caracter254.png,44402.7857143,0.509365263581,51462.6428571,0.38619769557,0.220571428571,0.318172619418,0.166666666667,0.305775565164,0.138857142857,0.43821055885,0.172380952381,0.228381029657
0,letras/caracter196.png,letras/caracter352.png,38086.0714286,0.600981121268,54806.7857143,0.374622015344,0.173714285714,0.458565218044,0.162857142857,0.252771798351,0.131428571429,0.496760974773,0.19619047619,0.164297229367
0,letras/caracter196.png,letras/caracter586.png,46223.4857143,0.468041279142,70598.5714286,0.294435541634,0.197142857143,0.357680165341,0.164761904762,0.294169130057,0.129142857143,0.444060181715,0.197142857143,0.175413069001
0,letras/caracter196.png,letras/caracter170.png,48675.8571429,0.509727888699,71341.7142857,0.305168400757,0.203428571429,0.36778600578,0.217142857143,0.213993720627,0.156571428571,0.40056993614,0.232380952381,0.0486604095852
0,letras/caracter196.png,letras/caracter480.png,42656.4,0.501467212532,62424.0,0.341685257277,0.200571428571,0.338837429495,0.180952380952,0.208100520326,0.129714285714,0.4141559269,0.192380952381,0.149755601375
0,letras/caracter196.png,letras/caracter641.png,42656.4,0.429036995685,40687.0714286,0.479349706711,0.212,0.18580440796,0.141904761905,0.354523364683,0.16,0.243084713029,0.164761904762,0.242652190722
1,letras/caracter196.png,letras/caracter197.png,38792.0571429,0.532443048651,58150.9285714,0.402359777623,0.225714285714,0.325608750046,0.190476190476,0.187738373255,0.149714285714,0.381978785252,0.228571428571,0.10624068863
0,letras/caracter196.png,letras/caracter351.png,42990.8142857,0.448497007148,62238.2142857,0.28689446168,0.216571428571,0.335300218452,0.162857142857,0.265717353277,0.143428571429,0.417298309572,0.210476190476,0.126339012504
0,letras/caracter196.png,letras/caracter519.png,35745.1714286,0.628786290955,57407.7857143,0.336876504771,0.147428571429,0.52257776721,0.142857142857,0.346831609062,0.0988571428571,0.579187249531,0.164761904762,0.232081277019
0,letras/caracter196.png,letras/caracter390.png,47561.1428571,0.417930629442,74500.0714286,0.241731147304,0.209142857143,0.314613047956,0.189523809524,0.246750259217,0.140571428571,0.35857011751,0.225714285714,0.0538008297296
1,letras/caracter196.png,letras/caracter198.png,50682.3428571,0.430808634117,76915.2857143,0.227540490113,0.232,0.283773673033,0.187619047619,0.217340118683,0.152571428571,0.335943621475,0.24,0.0575575442541
0,letras/caracter196.png,letras/caracter487.png,47784.0857143,0.499996887682,67068.6428571,0.417618171626,0.219428571429,0.299316202233,0.175238095238,0.314928610709,0.157142857143,0.379145389345,0.225714285714,0.137340881803
0,letras/caracter196.png,letras/caracter27.png,54621.0,0.416758469377,79516.2857143,0.266236285766,0.238285714286,0.233351780123,0.189523809524,0.239140302504,0.160571428571,0.299645667336,0.231428571429,0.105292520444
1,letras/caracter196.png,letras/caracter199.png,49456.1571429,0.446240932632,64096.0714286,0.355245182639,0.239428571429,0.22704422611,0.197142857143,0.179527479612,0.176,0.284170717589,0.235238095238,0.0475491410534
0,letras/caracter196.png,letras/caracter341.png,38866.3714286,0.560814140672,62238.2142857,0.340935069503,0.157142857143,0.476299967141,0.151428571429,0.320292392993,0.106857142857,0.556880593102,0.178095238095,0.256660032269
0,letras/caracter196.png,letras/caracter466.png,36414.0,0.603091749439,58522.5,0.409378749907,0.16,0.482337047362,0.153333333333,0.299937297172,0.101142857143,0.559585591118,0.168571428571,0.256857520683
0,letras/caracter196.png,letras/caracter551.png,59488.5857143,0.357830389425,76729.5,0.245455413906,0.234285714286,0.202679122507,0.200952380952,0.257810383803,0.175428571429,0.25470822018,0.244761904762,0.0218688628663
0,letras/caracter196.png,letras/caracter149.png,48787.3285714,0.417335540131,70227.0,0.257190072533,0.205142857143,0.294027421901,0.22,0.124141855913,0.139428571429,0.298705165826,0.198095238095,0.072615740272
0,letras/caracter196.png,letras/caracter119.png,46446.4285714,0.537903625239,65582.3571429,0.429840976148,0.202285714286,0.376542709431,0.166666666667,0.308235646919,0.143428571429,0.399123694857,0.211428571429,0.195409642329
0,letras/caracter196.png,letras/caracter531.png,34964.8714286,0.642625655683,48861.6428571,0.430750900098,0.158857142857,0.51297532083,0.149523809524,0.327306768643,0.12,0.546400783451,0.166666666667,0.244589586639
0,letras/caracter196.png,letras/caracter348.png,49121.7428571,0.469847915077,63910.2857143,0.329392392291,0.212571428571,0.296869761094,0.191428571429,0.180274639721,0.153142857143,0.363833328239,0.222857142857,0.124162161556
0,letras/caracter196.png,letras/caracter298.png,52911.7714286,0.426445342467,83789.3571429,0.214525798204,0.198285714286,0.320022888285,0.209523809524,0.130576860303,0.164,0.314649332257,0.262857142857,-0.0171960239908
0,letras/caracter196.png,letras/caracter697.png,45108.7714286,0.511114712932,59823.0,0.409275890562,0.196,0.364783460672,0.159047619048,0.326242406419,0.144,0.412497782974,0.192380952381,0.215765113675
0,letras/caracter196.png,letras/caracter179.png,41876.1,0.560386683474,67626.0,0.29813346722,0.173142857143,0.43037267388,0.192380952381,0.170876253332,0.130857142857,0.457087404332,0.218095238095,0.0760867899272
0,letras/caracter196.png,letras/caracter483.png,41764.6285714,0.510498378503,56850.4285714,0.375842659486,0.223428571429,0.281934374088,0.157142857143,0.350124354837,0.137714285714,0.383602148816,0.189523809524,0.159214341187
0,letras/caracter196.png,letras/caracter685.png,54026.4857143,0.426662680261,65768.1428571,0.271781842394,0.221714285714,0.309420133317,0.16380952381,0.245289934803,0.148571428571,0.366793759335,0.182857142857,0.153400031649
0,letras/caracter196.png,letras/caracter11.png,33292.8,0.64731073553,53320.5,0.404967588504,0.167428571429,0.486955091826,0.151428571429,0.284165061864,0.12,0.520230672599,0.2,0.133517738101
0,letras/caracter196.png,letras/caracter574.png,36636.9428571,0.619966421488,58894.0714286,0.355136595464,0.150857142857,0.49577435866,0.186666666667,0.187659071538,0.1,0.544038902057,0.166666666667,0.178356598622
0,letras/caracter196.png,letras/caracter181.png,53692.0714286,0.388931778103,72456.4285714,0.294940305737,0.221714285714,0.250596440926,0.195238095238,0.13629930729,0.143428571429,0.34211886021,0.19619047619,0.0736383684342
0,letras/caracter196.png,letras/caracter32.png,48787.3285714,0.456634066723,59637.2142857,0.326004853114,0.222285714286,0.311460437415,0.169523809524,0.256758445258,0.144,0.386589497575,0.175238095238,0.188503774424
0,letras/caracter196.png,letras/caracter580.png,44774.3571429,0.491670066753,52948.9285714,0.411799439993,0.24,0.251862663963,0.181904761905,0.202276515502,0.158857142857,0.350868681039,0.194285714286,0.162296879601
0,letras/caracter196.png,letras/caracter532.png,51239.7,0.314241879997,59451.4285714,0.319110592006,0.249714285714,0.159515482882,0.154285714286,0.316379186289,0.158857142857,0.232973535432,0.186666666667,0.166636717339
0,letras/caracter196.png,letras/caracter344.png,53580.6,0.396329238441,56293.0714286,0.380038967323,0.238857142857,0.225884278273,0.170476190476,0.245618430322,0.145142857143,0.335600502977,0.181904761905,0.199778858324
0,letras/caracter196.png,letras/caracter235.png,37417.2428571,0.546939585824,60194.5714286,0.389191123193,0.189142857143,0.371419225349,0.175238095238,0.266302205679,0.126857142857,0.434129103626,0.211428571429,0.17923055242
0,letras/caracter196.png,letras/caracter523.png,51128.2285714,0.34240059158,63538.7142857,0.347126159349,0.257142857143,0.1409896619,0.17619047619,0.244938452094,0.168571428571,0.225987027053,0.217142857143,0.121631521617
0,letras/caracter196.png,letras/caracter357.png,45666.1285714,0.448615715891,68554.9285714,0.269850586399,0.218857142857,0.337577366032,0.182857142857,0.26590810483,0.149142857143,0.424738847273,0.230476190476,0.10567741417
0,letras/caracter196.png,letras/caracter8.png,49902.0428571,0.398263774853,65025.0,0.317692189077,0.250857142857,0.222009999469,0.201904761905,0.173609891538,0.159428571429,0.287921359158,0.207619047619,0.106416356926
0,letras/caracter196.png,letras/caracter123.png,55475.6142857,0.464464668417,76357.9285714,0.309483814578,0.236,0.248399040584,0.186666666667,0.202737796968,0.166857142857,0.35533526234,0.24,0.0615473229934
0,letras/caracter196.png,letras/caracter414.png,43213.7571429,0.418859114932,58708.2857143,0.375154186336,0.244571428571,0.168191639023,0.159047619048,0.267710496574,0.159428571429,0.248862865075,0.225714285714,0.0972945542149
0,letras/caracter196.png,letras/caracter226.png,44217.0,0.468184720897,60380.3571429,0.332548198758,0.222285714286,0.317468581198,0.166666666667,0.281005623843,0.150285714286,0.366938933036,0.211428571429,0.13092233143
0,letras/caracter196.png,letras/caracter34.png,37640.1857143,0.585899122001,60566.1428571,0.315389794672,0.154285714286,0.488901315982,0.161904761905,0.282274563634,0.110857142857,0.532982280328,0.184761904762,0.167609775459
0,letras/caracter196.png,letras/caracter252.png,39758.1428571,0.569123040763,57222.0,0.440726137212,0.191428571429,0.377659281481,0.213333333333,0.134373517117,0.148,0.407306494058,0.225714285714,0.108627605861
0,letras/caracter196.png,letras/caracter530.png,43436.7,0.47277800726,62795.5714286,0.326637791601,0.223428571429,0.33674209015,0.14380952381,0.339518815843,0.153142857143,0.398334119676,0.230476190476,0.109427560412
0,letras/caracter196.png,letras/caracter335.png,41653.1571429,0.506537556906,58894.0714286,0.36783537099,0.185714285714,0.366713593467,0.179047619048,0.203350509204,0.128,0.434763328338,0.188571428571,0.172060009797
0,letras/caracter196.png,letras/caracter256.png,56701.8,0.293621290494,76543.7142857,0.248572896686,0.252,0.125456305121,0.193333333333,0.170821437983,0.169714285714,0.173727659698,0.22380952381,0.0551946855338
0,letras/caracter196.png,letras/caracter1.png,45666.1285714,0.476254248945,69112.2857143,0.258385282339,0.196571428571,0.361471533088,0.184761904762,0.236707602746,0.134857142857,0.415745468116,0.209523809524,0.0943382659516
0,letras/caracter196.png,letras/caracter640.png,44217.0,0.474956746086,56293.0714286,0.338206985177,0.212571428571,0.354449022633,0.159047619048,0.276621209706,0.141142857143,0.428413351002,0.185714285714,0.221131739997
0,letras/caracter196.png,letras/caracter455.png,33515.7428571,0.644624297744,53692.0714286,0.431155866434,0.169714285714,0.466073982558,0.181904761905,0.197895502497,0.125714285714,0.514813941565,0.209523809524,0.170014218634
0,letras/caracter196.png,letras/caracter45.png,44551.4142857,0.500514680584,67811.7857143,0.345980313752,0.212,0.341321487854,0.185714285714,0.259312718882,0.142285714286,0.422641118051,0.221904761905,0.106372459282
0,letras/caracter196.png,letras/caracter398.png,58819.7571429,0.403173541742,82488.8571429,0.234575146679,0.208,0.294960368272,0.17619047619,0.278712014699,0.150285714286,0.308059470254,0.206666666667,0.113576698464
0,letras/caracter196.png,letras/caracter101.png,46669.3714286,0.49245163258,72828.0,0.209533213518,0.184,0.43838334835,0.190476190476,0.160224394781,0.132571428571,0.494165607462,0.209523809524,0.154778225144
0,letras/caracter196.png,letras/caracter80.png,48007.0285714,0.418792286114,65953.9285714,0.250125864184,0.230285714286,0.284172557196,0.177142857143,0.258800363055,0.152,0.314938999127,0.209523809524,0.0785698246564
0,letras/caracter196.png,letras/caracter524.png,45666.1285714,0.444742553631,64839.2142857,0.349728213238,0.228571428571,0.247656198566,0.175238095238,0.247119307267,0.141142857143,0.335949751554,0.204761904762,0.13790788274
0,letras/caracter196.png,letras/caracter305.png,44551.4142857,0.484391062261,65953.9285714,0.289971078511,0.175428571429,0.422295557641,0.15619047619,0.236097437337,0.128,0.45199145795,0.202857142857,0.165823877396
0,letras/caracter196.png,letras/caracter159.png,49121.7428571,0.471448654479,79702.0714286,0.246156126298,0.188,0.354938953981,0.161904761905,0.302563115802,0.131428571429,0.39362630876,0.219047619048,0.0704527825133
0,letras/caracter196.png,letras/caracter654.png,45777.6,0.529056065621,74128.5,0.228055421266,0.165714285714,0.434637192476,0.18,0.26770875831,0.118857142857,0.482535725565,0.198095238095,0.0929808915714
0,letras/caracter196.png,letras/caracter158.png,57036.2142857,0.356850273728,82117.2857143,0.222746380543,0.241142857143,0.245497194557,0.190476190476,0.258841545192,0.164571428571,0.274451870126,0.238095238095,0.0144496480053
0,letras/caracter196.png,letras/caracter343.png,36302.5285714,0.618789301404,58336.7142857,0.328223917862,0.138285714286,0.549793839212,0.154285714286,0.298939702956,0.0994285714286,0.580684318947,0.165714285714,0.234825904281
0,letras/caracter196.png,letras/caracter492.png,44551.4142857,0.515919318722,72084.8571429,0.271985231766,0.178285714286,0.42346381252,0.17619047619,0.237293212657,0.125142857143,0.465076793379,0.208571428571,0.11988676117
0,letras/caracter196.png,letras/caracter607.png,44439.9428571,0.518988240505,71713.2857143,0.308353939874,0.196,0.393515375353,0.157142857143,0.34716981985,0.156,0.416401202885,0.258095238095,0.0431608551142
0,letras/caracter196.png,letras/caracter67.png,51797.0571429,0.406302081771,70784.3571429,0.29142752435,0.268,0.2212982269,0.184761904762,0.186670895581,0.186857142857,0.209510332993,0.261904761905,-0.00995744914798
