resposta, char1, char2, MSE, ISS
0, letras/caracter214.png, letras/caracter205.png, 67254.4285714, 0.272390240581
0, letras/caracter214.png, letras/caracter229.png, 61866.6428571, 0.252669546575
0, letras/caracter214.png, letras/caracter42.png, 66436.9714286, 0.285737585745
0, letras/caracter214.png, letras/caracter321.png, 58856.9142857, 0.266442118359
0, letras/caracter214.png, letras/caracter186.png, 62201.0571429, 0.257141386416
0, letras/caracter214.png, letras/caracter503.png, 69781.1142857, 0.288287880582
0, letras/caracter214.png, letras/caracter422.png, 73125.2571429, 0.218426268953
0, letras/caracter214.png, letras/caracter122.png, 72344.9571429, 0.288594996124
1, letras/caracter214.png, letras/caracter215.png, 49939.2, 0.351511953079
1, letras/caracter214.png, letras/caracter213.png, 53283.3428571, 0.333615996025
0, letras/caracter214.png, letras/caracter314.png, 78475.8857143, 0.228024294882
1, letras/caracter214.png, letras/caracter211.png, 56516.0142857, 0.276417263491
0, letras/caracter214.png, letras/caracter72.png, 67663.1571429, 0.237581007012
0, letras/caracter214.png, letras/caracter508.png, 71007.3, 0.228984809587
0, letras/caracter214.png, letras/caracter430.png, 52763.1428571, 0.334567924115
0, letras/caracter214.png, letras/caracter266.png, 69000.8142857, 0.213544090038
0, letras/caracter214.png, letras/caracter445.png, 67886.1, 0.248953979675
0, letras/caracter214.png, letras/caracter605.png, 61309.2857143, 0.278625281607
0, letras/caracter214.png, letras/caracter64.png, 71193.0857143, 0.248293648918
0, letras/caracter214.png, letras/caracter539.png, 63538.7142857, 0.244087821527
0, letras/caracter214.png, letras/caracter656.png, 53506.2857143, 0.326130406809
1, letras/caracter214.png, letras/caracter207.png, 46929.4714286, 0.391153482885
0, letras/caracter214.png, letras/caracter641.png, 69669.6428571, 0.252611519613
0, letras/caracter214.png, letras/caracter2.png, 64541.9571429, 0.23599868545
0, letras/caracter214.png, letras/caracter242.png, 63315.7714286, 0.260991134952
0, letras/caracter214.png, letras/caracter663.png, 63650.1857143, 0.26149141134
0, letras/caracter214.png, letras/caracter444.png, 78587.3571429, 0.20240556009
0, letras/caracter214.png, letras/caracter296.png, 63538.7142857, 0.284208900594
0, letras/caracter214.png, letras/caracter564.png, 57519.2571429, 0.305410795161
0, letras/caracter214.png, letras/caracter658.png, 63204.3, 0.300263968305
0, letras/caracter214.png, letras/caracter88.png, 62275.3714286, 0.294715951731
0, letras/caracter214.png, letras/caracter435.png, 56516.0142857, 0.302483408302
0, letras/caracter214.png, letras/caracter329.png, 70672.8857143, 0.24508610145
0, letras/caracter214.png, letras/caracter309.png, 62646.9428571, 0.278763870497
0, letras/caracter214.png, letras/caracter178.png, 66214.0285714, 0.294685363454
0, letras/caracter214.png, letras/caracter371.png, 62869.8857143, 0.265687909705
0, letras/caracter214.png, letras/caracter450.png, 78104.3142857, 0.227638180256
0, letras/caracter214.png, letras/caracter517.png, 68443.4571429, 0.29883590358
0, letras/caracter214.png, letras/caracter521.png, 72790.8428571, 0.216552012819
0, letras/caracter214.png, letras/caracter524.png, 60974.8714286, 0.286049792037
0, letras/caracter214.png, letras/caracter567.png, 57965.1428571, 0.281875286098
0, letras/caracter214.png, letras/caracter83.png, 60157.4142857, 0.296558183023
0, letras/caracter214.png, letras/caracter328.png, 71007.3, 0.276525311214
0, letras/caracter214.png, letras/caracter343.png, 69112.2857143, 0.252196578841
0, letras/caracter214.png, letras/caracter486.png, 57296.3142857, 0.288283801348
0, letras/caracter214.png, letras/caracter412.png, 60194.5714286, 0.32675886159
0, letras/caracter214.png, letras/caracter665.png, 69186.6, 0.262179300372
0, letras/caracter214.png, letras/caracter334.png, 70449.9428571, 0.242658919179
0, letras/caracter214.png, letras/caracter162.png, 56070.1285714, 0.313187184101
0, letras/caracter214.png, letras/caracter115.png, 60863.4, 0.303345544884
0, letras/caracter214.png, letras/caracter299.png, 58522.5, 0.324140067007
0, letras/caracter214.png, letras/caracter698.png, 70115.5285714, 0.260156326743
0, letras/caracter214.png, letras/caracter220.png, 54175.1142857, 0.299113298205
0, letras/caracter214.png, letras/caracter519.png, 69298.0714286, 0.238232927927
0, letras/caracter214.png, letras/caracter457.png, 54732.4714286, 0.31478628986
0, letras/caracter214.png, letras/caracter180.png, 67328.7428571, 0.277843480439
0, letras/caracter214.png, letras/caracter451.png, 74239.9714286, 0.25256789412
0, letras/caracter214.png, letras/caracter501.png, 63315.7714286, 0.264633316552
0, letras/caracter214.png, letras/caracter492.png, 58633.9714286, 0.269763208307
0, letras/caracter214.png, letras/caracter170.png, 53915.0142857, 0.328289353765
0, letras/caracter214.png, letras/caracter691.png, 73905.5571429, 0.217170054436
0, letras/caracter214.png, letras/caracter388.png, 55587.0857143, 0.286317952536
0, letras/caracter214.png, letras/caracter718.png, 64764.9, 0.28262707008
0, letras/caracter214.png, letras/caracter341.png, 58188.0857143, 0.325306991404
0, letras/caracter214.png, letras/caracter313.png, 64096.0714286, 0.267181422339
0, letras/caracter214.png, letras/caracter286.png, 73496.8285714, 0.203186287795
0, letras/caracter214.png, letras/caracter349.png, 68294.8285714, 0.27478820409
0, letras/caracter214.png, letras/caracter669.png, 68889.3428571, 0.2567903284
0, letras/caracter214.png, letras/caracter195.png, 64764.9, 0.281163106289
1, letras/caracter214.png, letras/caracter216.png, 62201.0571429, 0.309636945216
0, letras/caracter214.png, letras/caracter511.png, 62869.8857143, 0.247795757623
0, letras/caracter214.png, letras/caracter616.png, 62981.3571429, 0.25649204533
0, letras/caracter214.png, letras/caracter468.png, 69446.7, 0.255028939628
0, letras/caracter214.png, letras/caracter274.png, 71267.4, 0.248226688075
0, letras/caracter214.png, letras/caracter694.png, 62424.0, 0.262780167782
0, letras/caracter214.png, letras/caracter707.png, 68666.4, 0.283715836075
0, letras/caracter214.png, letras/caracter184.png, 60751.9285714, 0.277133309772
0, letras/caracter214.png, letras/caracter139.png, 69223.7571429, 0.250274476751
0, letras/caracter214.png, letras/caracter466.png, 61978.1142857, 0.277191450315
0, letras/caracter214.png, letras/caracter390.png, 55326.9857143, 0.318754424522
0, letras/caracter214.png, letras/caracter708.png, 58745.4428571, 0.305891662971
0, letras/caracter214.png, letras/caracter712.png, 60863.4, 0.334344174245
0, letras/caracter214.png, letras/caracter312.png, 59525.7428571, 0.265633491002
0, letras/caracter214.png, letras/caracter352.png, 65210.7857143, 0.280445394099
0, letras/caracter214.png, letras/caracter85.png, 67626.0, 0.269682119909
0, letras/caracter214.png, letras/caracter12.png, 62646.9428571, 0.264310269146
0, letras/caracter214.png, letras/caracter384.png, 65656.6714286, 0.251007977105
0, letras/caracter214.png, letras/caracter679.png, 78364.4142857, 0.24651732723
0, letras/caracter214.png, letras/caracter494.png, 62758.4142857, 0.293368141251
0, letras/caracter214.png, letras/caracter74.png, 45814.7571429, 0.380407519182
0, letras/caracter214.png, letras/caracter38.png, 58076.6142857, 0.302878267354
0, letras/caracter214.png, letras/caracter631.png, 65247.9428571, 0.261640538654
0, letras/caracter214.png, letras/caracter632.png, 65768.1428571, 0.254227475043
0, letras/caracter214.png, letras/caracter518.png, 61420.7571429, 0.261744995122
0, letras/caracter214.png, letras/caracter119.png, 72010.5428571, 0.265590946509
0, letras/caracter214.png, letras/caracter261.png, 72122.0142857, 0.23991216876
0, letras/caracter214.png, letras/caracter660.png, 63204.3, 0.260377698309
0, letras/caracter214.png, letras/caracter619.png, 69223.7571429, 0.280386926003
0, letras/caracter214.png, letras/caracter610.png, 54398.0571429, 0.292291945838
0, letras/caracter214.png, letras/caracter577.png, 59860.1571429, 0.284673974568
0, letras/caracter214.png, letras/caracter650.png, 64430.4857143, 0.261886214744
0, letras/caracter214.png, letras/caracter423.png, 53469.1285714, 0.377038570839
0, letras/caracter214.png, letras/caracter540.png, 58411.0285714, 0.305986737329
0, letras/caracter214.png, letras/caracter108.png, 65730.9857143, 0.264643761475
0, letras/caracter214.png, letras/caracter303.png, 55029.7285714, 0.323169659306
0, letras/caracter214.png, letras/caracter611.png, 62869.8857143, 0.254676242889
0, letras/caracter214.png, letras/caracter183.png, 65396.5714286, 0.245290652695
0, letras/caracter214.png, letras/caracter604.png, 61940.9571429, 0.2824768715
0, letras/caracter214.png, letras/caracter177.png, 61309.2857143, 0.311916195229
0, letras/caracter214.png, letras/caracter425.png, 55958.6571429, 0.303242454801
0, letras/caracter214.png, letras/caracter135.png, 67217.2714286, 0.253086334566
0, letras/caracter214.png, letras/caracter597.png, 66511.2857143, 0.260135460464
0, letras/caracter214.png, letras/caracter0.png, 58262.4, 0.334626628494
0, letras/caracter214.png, letras/caracter498.png, 56181.6, 0.334797715826
0, letras/caracter214.png, letras/caracter153.png, 75131.7428571, 0.15351028454
0, letras/caracter214.png, letras/caracter572.png, 70412.7857143, 0.273011456729
0, letras/caracter214.png, letras/caracter355.png, 71230.2428571, 0.271363311281
0, letras/caracter214.png, letras/caracter709.png, 60937.7142857, 0.289093324377
0, letras/caracter214.png, letras/caracter618.png, 56181.6, 0.302148141801
0, letras/caracter214.png, letras/caracter289.png, 69632.4857143, 0.236789918224
0, letras/caracter214.png, letras/caracter43.png, 57482.1, 0.350864316682
0, letras/caracter214.png, letras/caracter599.png, 60974.8714286, 0.325698305427
0, letras/caracter214.png, letras/caracter717.png, 64876.3714286, 0.288437556967
0, letras/caracter214.png, letras/caracter260.png, 69669.6428571, 0.228165015942
0, letras/caracter214.png, letras/caracter652.png, 65991.0857143, 0.259180309278
0, letras/caracter214.png, letras/caracter251.png, 65953.9285714, 0.249223965963
0, letras/caracter214.png, letras/caracter565.png, 57184.8428571, 0.312305368938
0, letras/caracter214.png, letras/caracter310.png, 60751.9285714, 0.289115952751
0, letras/caracter214.png, letras/caracter474.png, 67663.1571429, 0.229439854918
0, letras/caracter214.png, letras/caracter373.png, 72010.5428571, 0.255826157671
0, letras/caracter214.png, letras/caracter668.png, 70449.9428571, 0.238682356365
0, letras/caracter214.png, letras/caracter559.png, 59748.6857143, 0.291573803549
0, letras/caracter214.png, letras/caracter635.png, 64319.0142857, 0.251741536239
0, letras/caracter214.png, letras/caracter317.png, 69223.7571429, 0.284346493462
0, letras/caracter214.png, letras/caracter152.png, 68109.0428571, 0.298352921399
0, letras/caracter214.png, letras/caracter693.png, 64541.9571429, 0.267092680344
0, letras/caracter214.png, letras/caracter6.png, 61829.4857143, 0.314909092013
0, letras/caracter214.png, letras/caracter319.png, 64653.4285714, 0.246338454255
0, letras/caracter214.png, letras/caracter385.png, 60751.9285714, 0.320895785606
0, letras/caracter214.png, letras/caracter591.png, 62312.5285714, 0.285083257459
0, letras/caracter214.png, letras/caracter340.png, 67997.5714286, 0.262720368068
0, letras/caracter214.png, letras/caracter589.png, 60863.4, 0.372699588663
0, letras/caracter214.png, letras/caracter62.png, 75094.5857143, 0.242581982264
0, letras/caracter214.png, letras/caracter433.png, 66436.9714286, 0.282408460683
0, letras/caracter214.png, letras/caracter633.png, 62424.0, 0.290010018958
0, letras/caracter214.png, letras/caracter475.png, 54398.0571429, 0.352283380762
0, letras/caracter214.png, letras/caracter454.png, 66214.0285714, 0.234098045387
0, letras/caracter214.png, letras/caracter327.png, 81597.0857143, 0.229075039668
0, letras/caracter214.png, letras/caracter148.png, 65656.6714286, 0.335206749686
0, letras/caracter214.png, letras/caracter595.png, 68777.8714286, 0.240435682828
0, letras/caracter214.png, letras/caracter375.png, 71453.1857143, 0.243844033752
0, letras/caracter214.png, letras/caracter561.png, 58596.8142857, 0.318079850102
0, letras/caracter214.png, letras/caracter228.png, 61309.2857143, 0.326048048318
0, letras/caracter214.png, letras/caracter28.png, 64207.5428571, 0.24831932191
0, letras/caracter214.png, letras/caracter719.png, 58559.6571429, 0.348389580281
0, letras/caracter214.png, letras/caracter696.png, 72790.8428571, 0.233188701921
0, letras/caracter214.png, letras/caracter704.png, 62981.3571429, 0.264625353174
0, letras/caracter214.png, letras/caracter625.png, 63873.1285714, 0.326141646503
0, letras/caracter214.png, letras/caracter405.png, 68554.9285714, 0.202538429297
0, letras/caracter214.png, letras/caracter347.png, 60194.5714286, 0.265117511627
0, letras/caracter214.png, letras/caracter628.png, 63092.8285714, 0.245262459233
0, letras/caracter214.png, letras/caracter714.png, 67997.5714286, 0.258132871829
0, letras/caracter214.png, letras/caracter320.png, 71787.6, 0.258658063588
0, letras/caracter214.png, letras/caracter291.png, 63575.8714286, 0.274902994033
0, letras/caracter214.png, letras/caracter465.png, 60640.4571429, 0.320428466166
0, letras/caracter214.png, letras/caracter361.png, 67997.5714286, 0.246851734672
0, letras/caracter214.png, letras/caracter58.png, 64579.1142857, 0.282841011263
0, letras/caracter214.png, letras/caracter617.png, 64430.4857143, 0.322362688546
0, letras/caracter214.png, letras/caracter294.png, 62609.7857143, 0.286694993764
0, letras/caracter214.png, letras/caracter659.png, 63613.0285714, 0.323366043012
0, letras/caracter214.png, letras/caracter356.png, 55512.7714286, 0.313063087789
0, letras/caracter214.png, letras/caracter484.png, 55735.7142857, 0.392340297092
0, letras/caracter214.png, letras/caracter81.png, 67105.8, 0.237165838752
0, letras/caracter214.png, letras/caracter536.png, 72456.4285714, 0.262287092746
0, letras/caracter214.png, letras/caracter237.png, 59079.8571429, 0.309442463245
0, letras/caracter214.png, letras/caracter342.png, 54286.5857143, 0.396151090221
0, letras/caracter214.png, letras/caracter193.png, 64430.4857143, 0.277774148682
0, letras/caracter214.png, letras/caracter144.png, 60640.4571429, 0.280906639401
0, letras/caracter214.png, letras/caracter586.png, 66251.1857143, 0.276542087458
0, letras/caracter214.png, letras/caracter576.png, 73459.6714286, 0.235524991892
0, letras/caracter214.png, letras/caracter626.png, 60566.1428571, 0.283372035492
0, letras/caracter214.png, letras/caracter197.png, 58856.9142857, 0.265908967155
0, letras/caracter214.png, letras/caracter179.png, 67105.8, 0.248302739135
0, letras/caracter214.png, letras/caracter584.png, 60640.4571429, 0.294220805632
0, letras/caracter214.png, letras/caracter302.png, 63390.0857143, 0.265116295787
0, letras/caracter214.png, letras/caracter464.png, 67217.2714286, 0.297370803965
0, letras/caracter214.png, letras/caracter325.png, 71007.3, 0.293492882218
0, letras/caracter214.png, letras/caracter84.png, 67403.0571429, 0.221704235934
0, letras/caracter214.png, letras/caracter455.png, 60974.8714286, 0.278320293069
0, letras/caracter214.png, letras/caracter268.png, 74239.9714286, 0.214663286973
0, letras/caracter214.png, letras/caracter315.png, 66436.9714286, 0.2777711058
0, letras/caracter214.png, letras/caracter680.png, 65545.2, 0.2519923394
0, letras/caracter214.png, letras/caracter438.png, 63650.1857143, 0.26635925985
0, letras/caracter214.png, letras/caracter271.png, 62758.4142857, 0.271284221599
0, letras/caracter214.png, letras/caracter350.png, 72122.0142857, 0.260394273291
0, letras/caracter214.png, letras/caracter639.png, 60083.1, 0.286319601911
0, letras/caracter214.png, letras/caracter113.png, 61309.2857143, 0.314955861692
0, letras/caracter214.png, letras/caracter481.png, 62163.9, 0.289518016893
0, letras/caracter214.png, letras/caracter358.png, 69446.7, 0.270155783817
0, letras/caracter214.png, letras/caracter634.png, 65768.1428571, 0.244407992009
0, letras/caracter214.png, letras/caracter246.png, 65099.3142857, 0.276865801317
0, letras/caracter214.png, letras/caracter275.png, 75912.0428571, 0.213597377172
0, letras/caracter214.png, letras/caracter86.png, 66325.5, 0.263573222675
1, letras/caracter214.png, letras/caracter209.png, 60306.0428571, 0.316154915625
0, letras/caracter214.png, letras/caracter495.png, 66436.9714286, 0.254905824121
0, letras/caracter214.png, letras/caracter101.png, 67997.5714286, 0.250170016867
0, letras/caracter214.png, letras/caracter606.png, 55512.7714286, 0.306976996209
0, letras/caracter214.png, letras/caracter570.png, 64876.3714286, 0.290626753913
0, letras/caracter214.png, letras/caracter689.png, 65210.7857143, 0.248318601344
0, letras/caracter214.png, letras/caracter111.png, 53952.1714286, 0.385343543568
0, letras/caracter214.png, letras/caracter705.png, 65322.2571429, 0.25644948153
0, letras/caracter214.png, letras/caracter538.png, 68331.9857143, 0.279420277081
0, letras/caracter214.png, letras/caracter353.png, 70524.2571429, 0.246629159461
0, letras/caracter214.png, letras/caracter283.png, 66214.0285714, 0.242552168987
0, letras/caracter214.png, letras/caracter398.png, 66882.8571429, 0.286170507291
0, letras/caracter214.png, letras/caracter432.png, 65545.2, 0.278110470764
0, letras/caracter214.png, letras/caracter27.png, 60751.9285714, 0.282633598416
0, letras/caracter214.png, letras/caracter192.png, 67217.2714286, 0.23878199209
0, letras/caracter214.png, letras/caracter637.png, 68331.9857143, 0.226902479114
0, letras/caracter214.png, letras/caracter682.png, 53171.8714286, 0.38877584201
0, letras/caracter214.png, letras/caracter692.png, 65656.6714286, 0.295556887401
0, letras/caracter214.png, letras/caracter269.png, 63092.8285714, 0.271061814801
0, letras/caracter214.png, letras/caracter699.png, 60937.7142857, 0.259721220151
0, letras/caracter214.png, letras/caracter287.png, 54843.9428571, 0.330059590891
0, letras/caracter214.png, letras/caracter491.png, 64839.2142857, 0.256213132761
0, letras/caracter214.png, letras/caracter387.png, 62758.4142857, 0.314905542376
0, letras/caracter214.png, letras/caracter292.png, 55141.2, 0.336115378351
0, letras/caracter214.png, letras/caracter245.png, 61606.5428571, 0.270755975472
0, letras/caracter214.png, letras/caracter114.png, 70449.9428571, 0.299496696039
0, letras/caracter214.png, letras/caracter506.png, 65322.2571429, 0.241802575794
0, letras/caracter214.png, letras/caracter206.png, 69000.8142857, 0.265273770001
0, letras/caracter214.png, letras/caracter30.png, 61086.3428571, 0.335258418709
0, letras/caracter214.png, letras/caracter437.png, 61866.6428571, 0.273751600794
0, letras/caracter214.png, letras/caracter143.png, 67440.2142857, 0.261323259206
0, letras/caracter214.png, letras/caracter150.png, 64764.9, 0.275022822337
0, letras/caracter214.png, letras/caracter487.png, 62869.8857143, 0.233830647283
0, letras/caracter214.png, letras/caracter51.png, 53394.8142857, 0.314041891471
0, letras/caracter214.png, letras/caracter472.png, 68220.5142857, 0.22000048442
0, letras/caracter214.png, letras/caracter24.png, 69558.1714286, 0.315604367483
0, letras/caracter214.png, letras/caracter164.png, 70672.8857143, 0.237725001699
0, letras/caracter214.png, letras/caracter279.png, 65842.4571429, 0.288619285371
0, letras/caracter214.png, letras/caracter3.png, 64096.0714286, 0.28790020451
0, letras/caracter214.png, letras/caracter32.png, 79367.6571429, 0.219592016036
0, letras/caracter214.png, letras/caracter530.png, 71453.1857143, 0.260699147968
0, letras/caracter214.png, letras/caracter134.png, 56664.6428571, 0.299982176505
0, letras/caracter214.png, letras/caracter402.png, 66028.2428571, 0.219745258598
0, letras/caracter214.png, letras/caracter65.png, 74239.9714286, 0.247785502489
0, letras/caracter214.png, letras/caracter123.png, 68963.6571429, 0.319647205148
0, letras/caracter214.png, letras/caracter1.png, 58299.5571429, 0.290338448855
0, letras/caracter214.png, letras/caracter449.png, 84606.8142857, 0.204411940432
0, letras/caracter214.png, letras/caracter523.png, 67551.6857143, 0.26553202407
0, letras/caracter214.png, letras/caracter482.png, 66994.3285714, 0.295058218908
0, letras/caracter214.png, letras/caracter629.png, 67700.3142857, 0.279347252982
0, letras/caracter214.png, letras/caracter575.png, 64764.9, 0.307294543471
0, letras/caracter214.png, letras/caracter75.png, 64802.0571429, 0.250359792807
0, letras/caracter214.png, letras/caracter239.png, 68777.8714286, 0.23335686387
0, letras/caracter214.png, letras/caracter241.png, 68109.0428571, 0.264021370429
0, letras/caracter214.png, letras/caracter10.png, 62981.3571429, 0.299244637405
0, letras/caracter214.png, letras/caracter675.png, 56181.6, 0.297651048591
0, letras/caracter214.png, letras/caracter21.png, 73645.4571429, 0.232409662656
0, letras/caracter214.png, letras/caracter236.png, 62052.4285714, 0.264604939074
0, letras/caracter214.png, letras/caracter429.png, 74685.8571429, 0.225980606672
0, letras/caracter214.png, letras/caracter621.png, 55512.7714286, 0.319902456943
0, letras/caracter214.png, letras/caracter571.png, 58411.0285714, 0.292186982592
0, letras/caracter214.png, letras/caracter26.png, 65768.1428571, 0.288738758555
0, letras/caracter214.png, letras/caracter324.png, 65210.7857143, 0.249757943845
0, letras/caracter214.png, letras/caracter409.png, 79664.9142857, 0.201529914194
0, letras/caracter214.png, letras/caracter91.png, 58968.3857143, 0.333376386455
0, letras/caracter214.png, letras/caracter585.png, 76432.2428571, 0.185053361654
0, letras/caracter214.png, letras/caracter145.png, 65768.1428571, 0.238555546754
0, letras/caracter214.png, letras/caracter37.png, 62312.5285714, 0.255102936502
0, letras/caracter214.png, letras/caracter69.png, 70635.7285714, 0.220679216451
0, letras/caracter214.png, letras/caracter579.png, 73311.0428571, 0.255596773515
0, letras/caracter214.png, letras/caracter399.png, 69298.0714286, 0.251753227058
0, letras/caracter214.png, letras/caracter273.png, 68109.0428571, 0.275181733595
0, letras/caracter214.png, letras/caracter550.png, 62424.0, 0.269016569414
0, letras/caracter214.png, letras/caracter218.png, 60417.5142857, 0.278052512704
0, letras/caracter214.png, letras/caracter460.png, 60194.5714286, 0.32402634184
0, letras/caracter214.png, letras/caracter568.png, 53246.1857143, 0.328548436587
0, letras/caracter214.png, letras/caracter171.png, 53060.4, 0.32732358704
0, letras/caracter214.png, letras/caracter259.png, 69521.0142857, 0.221295838327
0, letras/caracter214.png, letras/caracter684.png, 67217.2714286, 0.276264145801
0, letras/caracter214.png, letras/caracter249.png, 73422.5142857, 0.240442402368
0, letras/caracter214.png, letras/caracter154.png, 67737.4714286, 0.244216258816
0, letras/caracter214.png, letras/caracter169.png, 66771.3857143, 0.293854326235
0, letras/caracter214.png, letras/caracter711.png, 62126.7428571, 0.278275884975
0, letras/caracter214.png, letras/caracter354.png, 66659.9142857, 0.274709920503
0, letras/caracter214.png, letras/caracter374.png, 64207.5428571, 0.271200862209
0, letras/caracter214.png, letras/caracter308.png, 62981.3571429, 0.271147095912
0, letras/caracter214.png, letras/caracter608.png, 68109.0428571, 0.274719035431
0, letras/caracter214.png, letras/caracter136.png, 60640.4571429, 0.309606435879
0, letras/caracter214.png, letras/caracter697.png, 58411.0285714, 0.285461156511
0, letras/caracter214.png, letras/caracter360.png, 62981.3571429, 0.313420804496
0, letras/caracter214.png, letras/caracter14.png, 72790.8428571, 0.23092654505
0, letras/caracter214.png, letras/caracter276.png, 73348.2, 0.246414317358
0, letras/caracter214.png, letras/caracter404.png, 67217.2714286, 0.199322495194
0, letras/caracter214.png, letras/caracter478.png, 61532.2285714, 0.261346933529
0, letras/caracter214.png, letras/caracter447.png, 66622.7571429, 0.270651431043
0, letras/caracter214.png, letras/caracter547.png, 58076.6142857, 0.31783957502
0, letras/caracter214.png, letras/caracter580.png, 68666.4, 0.25378522401
0, letras/caracter214.png, letras/caracter338.png, 65656.6714286, 0.256435018478
0, letras/caracter214.png, letras/caracter677.png, 56070.1285714, 0.36817541636
0, letras/caracter214.png, letras/caracter118.png, 60640.4571429, 0.283425577256
0, letras/caracter214.png, letras/caracter362.png, 58633.9714286, 0.28793400633
0, letras/caracter214.png, letras/caracter439.png, 61123.5, 0.288787474892
0, letras/caracter214.png, letras/caracter609.png, 62424.0, 0.263315536976
0, letras/caracter214.png, letras/caracter201.png, 64207.5428571, 0.270225081307
0, letras/caracter214.png, letras/caracter68.png, 69112.2857143, 0.271735048118
0, letras/caracter214.png, letras/caracter172.png, 48675.8571429, 0.402736983543
0, letras/caracter214.png, letras/caracter383.png, 70227.0, 0.257846214752
0, letras/caracter214.png, letras/caracter428.png, 59711.5285714, 0.278597442757
0, letras/caracter214.png, letras/caracter416.png, 61383.6, 0.275584945274
0, letras/caracter214.png, letras/caracter284.png, 60417.5142857, 0.293746059052
0, letras/caracter214.png, letras/caracter23.png, 57407.7857143, 0.35857211011
0, letras/caracter214.png, letras/caracter516.png, 65433.7285714, 0.230688709356
0, letras/caracter214.png, letras/caracter36.png, 64096.0714286, 0.28110511531
0, letras/caracter214.png, letras/caracter307.png, 59302.8, 0.293817989176
0, letras/caracter214.png, letras/caracter33.png, 65210.7857143, 0.281267042582
0, letras/caracter214.png, letras/caracter676.png, 60380.3571429, 0.328343398727
0, letras/caracter214.png, letras/caracter282.png, 57519.2571429, 0.321304988244
0, letras/caracter214.png, letras/caracter406.png, 66214.0285714, 0.285923443932
0, letras/caracter214.png, letras/caracter541.png, 62312.5285714, 0.279069093452
0, letras/caracter214.png, letras/caracter46.png, 75206.0571429, 0.240675344363
0, letras/caracter214.png, letras/caracter96.png, 64987.8428571, 0.252101302907
0, letras/caracter214.png, letras/caracter413.png, 64096.0714286, 0.299682128723
0, letras/caracter214.png, letras/caracter203.png, 60751.9285714, 0.298389916051
0, letras/caracter214.png, letras/caracter335.png, 71230.2428571, 0.318677470627
0, letras/caracter214.png, letras/caracter253.png, 72122.0142857, 0.236830047788
0, letras/caracter214.png, letras/caracter419.png, 58856.9142857, 0.297996025925
0, letras/caracter214.png, letras/caracter546.png, 59451.4285714, 0.340595839643
0, letras/caracter214.png, letras/caracter627.png, 55401.3, 0.316985767709
0, letras/caracter214.png, letras/caracter95.png, 68331.9857143, 0.262850641493
0, letras/caracter214.png, letras/caracter301.png, 54621.0, 0.307136516155
0, letras/caracter214.png, letras/caracter666.png, 59302.8, 0.307333891897
0, letras/caracter214.png, letras/caracter543.png, 55512.7714286, 0.306631541611
0, letras/caracter214.png, letras/caracter548.png, 66214.0285714, 0.264095223095
0, letras/caracter214.png, letras/caracter50.png, 72456.4285714, 0.256013309461
0, letras/caracter214.png, letras/caracter137.png, 56887.5857143, 0.35193886635
0, letras/caracter214.png, letras/caracter278.png, 57853.6714286, 0.318016729254
0, letras/caracter214.png, letras/caracter553.png, 52168.6285714, 0.3725793516
0, letras/caracter214.png, letras/caracter238.png, 64096.0714286, 0.240339278133
0, letras/caracter214.png, letras/caracter160.png, 57593.5714286, 0.286890617855
0, letras/caracter214.png, letras/caracter686.png, 64281.8571429, 0.254106255111
0, letras/caracter214.png, letras/caracter602.png, 58522.5, 0.26679614247
0, letras/caracter214.png, letras/caracter653.png, 58299.5571429, 0.309809373082
0, letras/caracter214.png, letras/caracter378.png, 68554.9285714, 0.314017952718
0, letras/caracter214.png, letras/caracter151.png, 70784.3571429, 0.230520722581
0, letras/caracter214.png, letras/caracter243.png, 58522.5, 0.286419803064
0, letras/caracter214.png, letras/caracter393.png, 68889.3428571, 0.247816768439
1, letras/caracter214.png, letras/caracter210.png, 56293.0714286, 0.304167635885
0, letras/caracter214.png, letras/caracter578.png, 70227.0, 0.257546740056
0, letras/caracter214.png, letras/caracter535.png, 68666.4, 0.217369832307
0, letras/caracter214.png, letras/caracter529.png, 66028.2428571, 0.229989082519
0, letras/caracter214.png, letras/caracter713.png, 59488.5857143, 0.286919005285
0, letras/caracter214.png, letras/caracter250.png, 72790.8428571, 0.252521268384
0, letras/caracter214.png, letras/caracter527.png, 62312.5285714, 0.257209074805
0, letras/caracter214.png, letras/caracter473.png, 66325.5, 0.34480410222
0, letras/caracter214.png, letras/caracter225.png, 60974.8714286, 0.336727617374
0, letras/caracter214.png, letras/caracter512.png, 67886.1, 0.243885090865
0, letras/caracter214.png, letras/caracter190.png, 59525.7428571, 0.337328082462
0, letras/caracter214.png, letras/caracter685.png, 75020.2714286, 0.210566416681
0, letras/caracter214.png, letras/caracter649.png, 66325.5, 0.295270740534
0, letras/caracter214.png, letras/caracter161.png, 60306.0428571, 0.263986662399
0, letras/caracter214.png, letras/caracter377.png, 70561.4142857, 0.229950640362
0, letras/caracter214.png, letras/caracter168.png, 66659.9142857, 0.287199518383
0, letras/caracter214.png, letras/caracter670.png, 49716.2571429, 0.386250521368
0, letras/caracter214.png, letras/caracter593.png, 60528.9857143, 0.349360900438
0, letras/caracter214.png, letras/caracter427.png, 57147.6857143, 0.339026586581
0, letras/caracter214.png, letras/caracter502.png, 62201.0571429, 0.278240852396
0, letras/caracter214.png, letras/caracter345.png, 65433.7285714, 0.260341009518
